,business_id,bet_eli,degree_eli,deg_cen_eli,clo_eli,cluster_eli,eigen_eli,k_core_eli,avg_n_d_eli,open_eli
1386,JzgUl2meOhXcAmWfb28C2w,0.000831016,970,0.362888141,0.609856263,0.457483004,0.027628572,417,742.0628866,TRUE
1387,BkO-H4_A8NhXz912nI148Q,8.92E-05,426,0.159371493,0.54,0.699475283,0.012667738,320,790.7957746,TRUE
1388,U45yIcB67VA6XGJR6oMQlg,0.000817086,1042,0.389824168,0.619897959,0.495773111,0.032156757,507,781.5278311,TRUE
1389,oXbUEckC6W9dgr_pciLnwA,0,297,0.111111111,0.525353774,1,0.009461998,297,849.2255892,TRUE
1390,rSP0LiQntIfrWbiabFHoAg,1.44E-05,323,0.12083801,0.529097387,0.901140319,0.010049767,297,826.4582043,FALSE
1391,pa9yVSwr9lCajFzZAX_rPQ,3.01E-05,352,0.131687243,0.5321521,0.83987309,0.011118709,298,839.9147727,TRUE
1392,6wdnVxUD8VTtwhe2sjcZ8w,0.000634884,635,0.237560793,0.566193603,0.573263121,0.018881385,387,783.2755906,TRUE
1393,KBtsJNRS7WpuTlS8JTUncw,0.000297676,618,0.231200898,0.563211125,0.577279141,0.018337965,384,782,TRUE
1394,vDUBFxMBt6h2HggcEmVv-A,0.001518934,1364,0.510288066,0.670260782,0.420644688,0.03936998,507,725.9692082,TRUE
1395,uGYGiIQW1Sb44KyGEZHcaA,0.000319666,872,0.326225215,0.596385542,0.60608654,0.029299755,507,847.8841743,TRUE
1396,eF4Z2n6kQ95nWURt_5BMGA,0.000139161,300,0.112233446,0.526077544,0.983857302,0.009512162,297,845.24,TRUE
1397,h-wQGY-uOMgXe8efKQQboQ,0.001006939,879,0.328843996,0.597451945,0.635289118,0.030214592,507,865.6131968,TRUE
1398,rLFnR52oBi8oqobHmVMrjw,8.06E-05,565,0.211372989,0.55699104,0.70717379,0.01819979,384,841.5964602,TRUE
1399,ju7s2Ema8xEuXD5m6-XuRw,0.000142434,453,0.169472503,0.543624161,0.649270351,0.013411235,329,785.7770419,TRUE
1400,j15ntY0C4C1Q4oVvYw6H4A,1.60E-05,348,0.130190797,0.531411531,0.860379608,0.011209506,298,855.0373563,FALSE
1401,7yAmxml_awXKadGjYW8SnQ,0.000799593,1194,0.446689113,0.642393655,0.478309401,0.036389178,507,769.2001675,TRUE
1402,bVzxcFYr95ovU8-ZbGqXXw,2.88E-05,317,0.118593341,0.52826087,0.915984507,0.009941806,297,836.977918,TRUE
1403,T1P5X1S7IzJKiwFx-4iKBA,0,297,0.111111111,0.525353774,1,0.009461998,297,849.2255892,FALSE
1404,XD07ebgIm0JGM44AVg7Ojg,0.001093901,1254,0.469135802,0.6522694,0.462589944,0.037749526,507,757.6483254,TRUE
1405,TgT0tfpBu3bRvk32t2H2sQ,0.00049307,920,0.344182566,0.602569883,0.534976581,0.028251662,415,789.451087,FALSE
1406,22cGiK7jphPTRxkLTqapTQ,7.35E-05,450,0.168350168,0.543956044,0.704023756,0.013836319,335,819.2755556,TRUE
1407,HUK5fDaXOPlxhFUdAbZ-Xw,3.95E-05,359,0.134306023,0.532682344,0.804500397,0.011125955,298,822.7465181,TRUE
1408,TwH3GJIsN-JQiBR8HGDpWQ,6.05E-05,421,0.157500935,0.54,0.734939486,0.013108001,323,829.9619952,TRUE
1409,QXUzUvUp8_sCDzp7f4_ToQ,0.000381648,859,0.321361766,0.59452847,0.537351667,0.025924489,411,783.0209546,TRUE
1410,UzW6RR0eSbequ6jAo6vA8w,0.0003184,897,0.335578002,0.599730761,0.609049013,0.03027453,507,851.0724638,FALSE
1411,#NAME?,0,297,0.111111111,0.525353774,1,0.009461998,297,849.2255892,FALSE
1412,H_qYAy_B8OlrCDMklf0M5A,0,297,0.111111111,0.525353774,1,0.009461998,297,849.2255892,TRUE
1413,tUk4U7-ZfVR_HClXt1-tuA,0,297,0.111111111,0.525353774,1,0.009461998,297,849.2255892,FALSE
1414,4k6NAiCctOrENYW0MzRC2A,2.72E-05,350,0.13093902,0.531411531,0.840523946,0.011094911,298,844.8857143,TRUE
1415,T5PXQ46NDK9pV9ztsojcdg,9.81E-05,474,0.177328844,0.546402289,0.670386526,0.014700678,343,823.1561181,TRUE
1416,tPM1uSIZCiMsG3DiCBiXMQ,0,297,0.111111111,0.525353774,1,0.009461998,297,849.2255892,TRUE
1417,B16MXjNVt1gqBy-trsId0w,0.000528101,902,0.33744856,0.60013471,0.51208438,0.027364679,418,785.2117517,TRUE
1418,fe617jP0wtZcY27_46l-MQ,0.000302193,751,0.280957725,0.580456026,0.5548087,0.022674762,409,791.4553928,TRUE
1419,TFAlHUtChUWGVvloeP6h6Q,0.000670888,957,0.358024691,0.6075,0.467183012,0.027307565,415,743.815047,TRUE
1420,rU_xp7iqAhPRXdAgPmeAQQ,0.000519565,611,0.228582117,0.563329821,0.558852727,0.018415131,388,794.0834697,TRUE
1421,pzn5rfoTCUxIYbvxM_ndlw,0,297,0.111111111,0.525353774,1,0.009461998,297,849.2255892,TRUE
1422,cgjJT1XEeOOIPUbtkCmcGA,0.002788194,1545,0.578002245,0.702312139,0.368038298,0.042004254,507,684.8213592,TRUE
1423,7nq3_FM-ydtlcI3pfxqspA,0,297,0.111111111,0.525353774,1,0.009461998,297,849.2255892,TRUE
1424,1cC-LPmd-VRe2dXhk1fGHw,0,297,0.111111111,0.525353774,1,0.009461998,297,849.2255892,FALSE
1425,ASxAEO6r1GnvCMuKvDLXPg,0.000109151,540,0.202020202,0.553874845,0.666378066,0.017161124,378,836.0333333,TRUE
1426,vOhmb9U7akdVrJ0pOHonjQ,0,297,0.111111111,0.525353774,1,0.009461998,297,849.2255892,TRUE
1427,IKBh9sE4xEdMGcsAsxcTCw,5.29E-05,497,0.185933408,0.549208958,0.735087947,0.016328879,373,861.9074447,TRUE
1428,v7x4_XibERjqC3GJguXHOQ,8.92E-05,450,0.168350168,0.542741117,0.673902499,0.013677905,337,804.3866667,TRUE
1429,ksBbMhE8qOgsa4__tzHUzg,7.20E-05,275,0.102880658,0.523399256,0.835009954,0.008035423,236,771.4981818,TRUE
1430,#NAME?,0.000215004,717,0.268237935,0.574962357,0.584967626,0.022192942,405,806.9902371,TRUE
1431,JvYzqBdtUPbXvHU3NbwoWw,0.000235518,583,0.218106996,0.559556207,0.589992514,0.017921841,387,802.9588336,FALSE
1432,VrBeSZMN9XvcsL6MVVXsaQ,0.000103747,367,0.137298915,0.534706941,0.66983815,0.010888363,290,788.0871935,TRUE
1433,5pA0bK3x-8TWzWzbZRUJew,3.08E-05,241,0.090160868,0.519533528,0.973547718,0.007222838,235,793.4273859,TRUE
1434,2yjduT-Bt3-Kn9G75RWu8w,8.49E-05,381,0.142536476,0.535993583,0.713979831,0.011744035,303,805.2178478,TRUE
1435,8NBfD3sHeBJ2cJx7l5bWNw,0,235,0.087916199,0.51862631,1,0.006991787,235,786.4978723,FALSE
1436,CqarduQ_CzO-YnYIStPvDg,0.000164108,469,0.175458287,0.546625767,0.592777869,0.013770635,328,782.6823028,TRUE
1437,aW5iXzvvnsQ9YOPJPUof3w,0.000360309,863,0.322858212,0.595057881,0.613424277,0.029057063,507,846.976825,TRUE
1438,67KjBC7FW7KoLj_O4Dg6sg,2.93E-07,237,0.088664422,0.51882764,0.992312093,0.007073359,235,788.350211,TRUE
1439,LtVNfXBl5y36wtvImEx8AQ,0.000356707,744,0.278338945,0.579700716,0.534815989,0.022183545,409,778.2876344,TRUE
1440,Xk5iznUPktX7wx3dlRVWUA,0.000189188,530,0.198279087,0.552615257,0.699133288,0.016941796,374,837.2358491,TRUE
1441,Fm1Db2rmirrHXoHJgfErXQ,0.000902516,1073,0.401421624,0.624824684,0.448578403,0.030795647,421,740.5358807,TRUE
1442,7Ti_yD4wODH2i1lV30Sg_g,0.000892812,1107,0.414141414,0.629385449,0.50764574,0.034556639,507,785.3486902,FALSE
1443,gWCtf0oMm_xK80XHwJ5KYA,0,235,0.087916199,0.51862631,1,0.006991787,235,786.4978723,FALSE
1444,jspKsL56WcCw7RfiFba-Vg,1.03E-05,270,0.101010101,0.522274326,0.876221947,0.008147138,236,797.637037,TRUE
1445,reHCnKSKrq32KkcPMRttUg,0.000388934,744,0.278338945,0.579323797,0.550185241,0.022484626,410,785.7701613,FALSE
1446,N95YZ9td9gUe02b-PwvDMg,0.000580829,901,0.337074448,0.60013471,0.495651745,0.026676557,415,765.5294118,TRUE
1447,55J_rNyR7HW8aDs0zJDiTg,0.002064223,1349,0.504676394,0.668082979,0.419539256,0.038823927,507,724.8354337,TRUE
1448,1yNJy2fxEF__dKFEYgTcFg,6.88E-05,393,0.147025814,0.537178457,0.686945007,0.011687123,304,791,TRUE
1449,2KLK0wb0gRJEdJwBbv2lvg,0.00040601,722,0.270108492,0.576574633,0.497685194,0.020886061,403,761.4612188,TRUE
1450,O63Db5L0n44QWGPQCuPhlw,0.000113,360,0.134680135,0.53257621,0.654394924,0.01045247,282,764.7833333,FALSE
1451,Y-nNW_joFc2tGxixe1KGJA,0,235,0.087916199,0.51862631,1,0.006991787,235,786.4978723,TRUE
1452,P9JYzGyz5FOmxnwith5yEg,2.54E-06,240,0.089786756,0.520443925,0.97235007,0.007112739,235,783.1166667,FALSE
1453,OrQqyx2QJJ7JUDbodRjTnA,2.46E-07,237,0.088664422,0.51882764,0.993170278,0.007087373,235,790.4599156,FALSE
1454,nWq9mLsJ96afgbAGdmS0vw,0,235,0.087916199,0.51862631,1,0.006991787,235,786.4978723,FALSE
1455,euQY_AGz4_AYM8HapezQ6w,2.88E-05,262,0.098017209,0.521662763,0.879822175,0.007744255,235,778.129771,TRUE
1456,nmIkcRMn8XuXf4GSSSt5nQ,7.09E-05,339,0.126823793,0.530357143,0.715854148,0.009671392,267,756.4572271,TRUE
1457,Y5ufskys7E8xwviKNQ5NaA,0.000201829,853,0.319117097,0.593604264,0.646428788,0.029466846,507,869.4712778,TRUE
1458,UTXq5fYPfWHowOaxcBYWCw,3.97E-05,306,0.114478114,0.526595745,0.77190614,0.00910011,256,781.875817,TRUE
1459,8uK7RBxZxSseAxanb-BhUA,1.02E-05,257,0.096146652,0.521459227,0.907739543,0.00767812,235,792.5836576,TRUE
1460,z-kYAAXkP5T_hJ5FQLx2ZQ,0.000157093,585,0.218855219,0.560377358,0.649250673,0.01890381,392,842.6871795,TRUE
1461,XPLru2l5Dkk7hTtUFZOVEQ,8.31E-05,516,0.193041526,0.551930622,0.697516369,0.016538258,374,838.3217054,TRUE
1462,t3rAWJwdiBfXPery6nDZHw,0.000381991,892,0.333707445,0.598656215,0.604346907,0.029837323,507,843.6020179,FALSE
1463,JvdpALAa8W-DxMs7q12DEg,0.000109072,428,0.160119716,0.541202673,0.632044912,0.013002776,322,802.796729,TRUE
1464,A2tXgZtJjjjFqE6zVT_8WQ,0,235,0.087916199,0.51862631,1,0.006991787,235,786.4978723,TRUE
1465,PeaWF6GhgJUipbjpxQD0kA,5.98E-05,493,0.184436962,0.549208958,0.731055921,0.016058586,370,852.5091278,TRUE
1466,Ul2QB8Aix9ATXL1xgPSq8w,0.000363591,540,0.202020202,0.553187086,0.525857212,0.015488168,355,757.4018519,TRUE
1467,8te-55rm06qO4BSqCYsDNA,0.000119752,725,0.271230827,0.57719715,0.711339303,0.02588962,507,897.1627586,FALSE
1468,GnMdwvUT8o_fwWhukAGGIw,1.97E-05,313,0.117096895,0.52836529,0.805746703,0.009910306,267,838.5399361,FALSE
1469,dNtAne0swKXEjXn9D8icfQ,0.001003538,1153,0.431350542,0.636428571,0.46466645,0.034407561,507,754.1856028,TRUE
1470,p6_3il2pwzK8IOQXO2InDA,0,235,0.087916199,0.51862631,1,0.006991787,235,786.4978723,TRUE
1471,#NAME?,5.73E-05,440,0.164609053,0.541751115,0.708200456,0.013887099,337,828.0477273,TRUE
1472,j5xVyBcPdzfV4-akxiG7Bw,0.000104399,419,0.156752712,0.540109113,0.636454991,0.012714511,317,803.0906921,TRUE
1473,lo2tx5L7cwNNLUb42qbtTw,6.25E-05,381,0.142536476,0.535242291,0.682055533,0.011390147,302,787.4566929,TRUE
1474,7MR_z-tvbr9Cu81J66OJPw,0.000372745,751,0.280957725,0.579449382,0.527453174,0.022133842,405,770.436751,TRUE
1475,X0QrdeEDhkuh-bfrp6JHqg,0,235,0.087916199,0.51862631,1,0.006991787,235,786.4978723,TRUE
1476,eQTnrAIbitS6VAPUaaXdFg,0,235,0.087916199,0.51862631,1,0.006991787,235,786.4978723,TRUE
1477,I7qsERKHVqW0jdfeHMmCCw,0.000132737,571,0.213617658,0.558270677,0.641625956,0.017740327,378,814.6777583,FALSE
1478,y-hCSgYyhW1qRkZVVg2QYA,0.000377367,815,0.30490086,0.588377724,0.618989765,0.027556973,507,853.006135,TRUE
1479,8sycas9p-riGVd06LiXLOA,7.54E-05,262,0.098017209,0.522376392,0.883419613,0.007834958,235,790.7480916,FALSE
1480,EP3zZYU2fRhPnl33R41LxA,3.58E-05,305,0.114104003,0.526181102,0.777610009,0.009124059,260,784.6885246,FALSE
1481,2FeI5q8Sm1Hk9jF4XGJbgw,0.000187612,726,0.271604938,0.57719715,0.614686045,0.02316421,411,826.6749311,TRUE
1482,colajtSELCt8awwl129uFg,3.80E-06,239,0.089412645,0.519230769,0.981575894,0.007145697,235,791.1087866,FALSE
1483,MTuJr7JA33S7C-6EDztAag,0.000587944,861,0.322109989,0.59492544,0.523369257,0.026402659,418,792.4216028,TRUE
1484,e9zlvyz1yyOsq2HUl9jtGA,0.001171658,1200,0.448933782,0.64363111,0.456046706,0.035747288,507,752.4533333,TRUE
1485,kSUYNayaf27F4yFzbul96w,3.03E-05,318,0.118967452,0.52836529,0.767652719,0.009582592,267,798.7830189,TRUE
1486,16_M0bA14jGcOE0hLmZK_w,2.88E-05,262,0.098017209,0.521662763,0.879822175,0.007744255,235,778.129771,FALSE
1487,nOel1jHjp5CW98mPOdt9Yw,0.000273857,800,0.299289188,0.586570112,0.633260325,0.02719758,507,858.15375,TRUE
1488,LR0QqOWzkFst1uCjlTAWVA,7.06E-07,237,0.088664422,0.51882764,0.988843596,0.007044556,235,784.9198312,TRUE
1489,sQtXjJvdzfOXtB_TrcZugQ,0,235,0.087916199,0.51862631,1,0.006991787,235,786.4978723,FALSE
1490,FWi8xLHS62E-pwE6G0qi2g,0.001225251,1180,0.441451553,0.640392908,0.455775506,0.034894872,507,746.5372881,TRUE
1491,gokMmYskc5g_CHYn1wYTgQ,0.000316085,685,0.256266367,0.571642429,0.533235156,0.020054106,402,764.3985401,TRUE
1492,wRRTh1a4nlrw1pB7UFhIlg,1.97E-05,313,0.117096895,0.52836529,0.805746703,0.009910306,267,838.5399361,FALSE
1493,cBrNrAgiSfpgnxU2vDRZpA,0.000461913,691,0.258511036,0.572622108,0.739096877,0.025086182,507,913.8567294,TRUE
1494,Z-NObtOLb_OZVQghuWLIjg,0,235,0.087916199,0.51862631,1,0.006991787,235,786.4978723,TRUE
1495,ukJSABWlLXj7r9dxOgCOOw,0.000277176,806,0.301533857,0.587343441,0.561953054,0.025003566,411,800.707196,TRUE
1496,8UgadStqK8dTj6wRLg3CsA,7.32E-05,292,0.109240554,0.525457047,0.787059267,0.008584971,246,779.75,TRUE
1497,SrcJ9L3jOR36xP13-RXXcQ,1.52E-05,260,0.097268986,0.521154221,0.893020493,0.007673556,235,779.1423077,TRUE
1498,laFXB0OOtWthvjuvgpT3nw,3.49E-07,236,0.088290311,0.518726955,0.994157952,0.007006199,235,784.8601695,TRUE
1499,mV2qIJvhYuHTI0_to25nrQ,6.31E-05,392,0.146651702,0.53685479,0.691541834,0.012431923,310,839.9617347,TRUE
1500,T795wfMBGCxsTYif-juSrA,1.97E-05,313,0.117096895,0.52836529,0.805746703,0.009910306,267,838.5399361,FALSE
1501,Y_5uCm9VCPnGMnIKJyvGWg,0.001076764,841,0.314627759,0.592420213,0.531238322,0.025530574,411,783.9524376,TRUE
1502,-0bl9EllYlei__4dl1W00Q,0.000112777,292,0.109240554,0.525457047,0.819046274,0.00890897,249,809.890411,TRUE
1503,1BeJunz8wYpPHKDPZRW-ig,0.000155157,754,0.28208006,0.58083442,0.6874465,0.026678383,507,890.8925729,FALSE
1504,s7M5xTPh5pKHU168u8zFtA,9.40E-05,373,0.139543584,0.534172662,0.668598115,0.010718429,285,760.4182306,TRUE
1505,t-cM-sIkmJKO_9RZDARusA,0.001283549,1250,0.467639357,0.651792246,0.435142354,0.036374577,507,735.4728,TRUE
1506,hjcM4W6vbEpiW3jdBmIE6Q,0.000214997,662,0.247661803,0.569207836,0.576065743,0.020586601,403,807.9320242,TRUE
1507,LQaE6pvNm2gNytvTDTrrOQ,0.000488937,1096,0.410026188,0.627759512,0.529292071,0.034958895,507,803.4105839,FALSE
1508,x8lqmWgqUA2ZWMlFM4ZE8w,0,235,0.087916199,0.51862631,1,0.006991787,235,786.4978723,TRUE
1509,mOy9Ov5gDzfQk2ymOTr75w,0.000280314,770,0.288065844,0.5826068,0.653572695,0.026579251,507,870.9480519,FALSE
1510,-0tJ4FwcNtJjil-ZUTy30Q,1.64E-05,270,0.101010101,0.523706897,0.860195511,0.00811842,235,796.2777778,FALSE
1511,0fem_WQcDf1A-6KpuKQngg,0.000225381,672,0.251402918,0.570057582,0.579341424,0.020700393,402,804.6696429,FALSE
1512,fdK61p5slxipkWMF7FLifw,1.34E-05,265,0.099139544,0.522478499,0.873299028,0.007746861,235,771.5018868,TRUE
1513,7hygeQ-R2TcYfkDBYss-_g,0.000210708,639,0.239057239,0.565834039,0.615136307,0.020234874,402,825.3677621,TRUE
1514,etAKBzH7AcX4w1WYPFEXeQ,8.48E-05,401,0.150018706,0.537718769,0.66276808,0.012283879,310,808.6084788,TRUE
1515,me8ZSgO4gQfeBLjutFmcXQ,0.000447995,1035,0.387205387,0.61875,0.545841393,0.03340223,507,812.9043478,FALSE
1516,t4KylWDIDfLZAXgn1ivGog,2.15E-05,249,0.09315376,0.520140105,0.934447467,0.007389921,235,784.0923695,TRUE
1517,Tx0rMHLcKI7IgWrLUaGPxg,0.00014219,395,0.147774037,0.535886127,0.611398831,0.01069147,290,715.5113924,TRUE
1518,nEM1MVODyaZCWOg7Cya4EQ,8.18E-05,377,0.14104003,0.534813926,0.658332863,0.010804843,290,759.7374005,TRUE
1519,Wr_Cw6NXBZCcVhZT8-QsAQ,0.000298751,651,0.243546577,0.5679983,0.565969514,0.0193092,392,778.5529954,TRUE
1520,R-TFTJRdHz-DcD3gZp1Hug,0.000350274,600,0.224466891,0.560612416,0.539287702,0.017265651,376,759.4383333,TRUE
1521,v2cSiPxkcyQU6LRO6clePQ,7.85E-05,664,0.248410026,0.569329073,0.769385233,0.024435395,507,924.6972892,TRUE
1522,71Jz93r-PIkXpAP9Od_YwA,9.24E-05,415,0.155256266,0.539237442,0.64392061,0.012125332,310,775.6674699,TRUE
1523,ubT7TtaceBVH0W52fOEC3A,0.000129196,537,0.200897868,0.552958213,0.611954196,0.016389195,370,804.0931099,TRUE
1524,tH-TyKlo4NpmL8p0wguhSw,0,235,0.087916199,0.51862631,1,0.006991787,235,786.4978723,TRUE
1525,pqU0Z_dr2y51e-i6yT5BHg,8.54E-05,400,0.149644594,0.537610619,0.657142857,0.011764219,304,783.2275,TRUE
1526,_q5_vFZXqNZsegvX-wLBeQ,5.12E-05,420,0.157126824,0.539346247,0.716104103,0.012962951,327,817.0095238,FALSE
1527,rxwJSo1v8IcVRLlDKPweLw,0.000142263,428,0.160119716,0.541751115,0.63576572,0.012913613,318,800.2429907,TRUE
1528,C3ITrzv55LyMvwkm2Z9-5g,0.00086152,917,0.343060232,0.602027027,0.460986795,0.025991891,414,735.082879,TRUE
1529,k6FJNBFM45rWz7JnPIlFUQ,7.84E-05,477,0.178451178,0.546625767,0.697117841,0.01541917,360,844.1194969,TRUE
1530,zlu8Ql5ByJ7ztgz1_qaoPQ,0.000349537,924,0.345679012,0.603386005,0.588906399,0.030787894,507,839.5357143,TRUE
1531,hOk-stzFtWodjjEwZ-MFiw,3.59E-05,322,0.120463898,0.529306931,0.778158317,0.010104066,267,831.136646,TRUE
1532,p6cNlPGmb6ygwiVOMU72DQ,7.06E-05,338,0.126449682,0.530146767,0.71641529,0.009619921,267,754.6745562,TRUE
1533,GOMSoylFnGmvlMMqKkxjmw,4.28E-05,435,0.162738496,0.541970803,0.743799989,0.014083466,340,847.0666667,TRUE
1534,YzsxnL9OpqNYeQfd4TS2YQ,0.0003383,850,0.317994762,0.593077435,0.563006998,0.026570368,414,804.6,TRUE
1535,2jxWAJrqC0kfuhp3PXRFUw,4.04E-05,245,0.091657314,0.519735563,0.940314486,0.007176922,235,774.5755102,TRUE
1536,jIOJ_07iD0KJj8SUyVZl1Q,0,235,0.087916199,0.51862631,1,0.006991787,235,786.4978723,TRUE
1537,icQdkSy2Dkx4RfS1IVjIbA,3.97E-05,306,0.114478114,0.526595745,0.77190614,0.00910011,256,781.875817,TRUE
1538,764VAPPKPA2hJtLzE9UXiQ,0.00017257,436,0.163112608,0.542190669,0.614678899,0.013284372,328,800.266055,TRUE
1539,K5kEOnBu2rP2I6vYefr7eg,0.000630106,1074,0.401795735,0.624970774,0.516949814,0.033760518,507,791.5959032,TRUE
1540,8nGYkYkNEdrvt4RFtBhvuw,0.000716285,1040,0.389075945,0.619466976,0.520661509,0.032710855,507,792.7528846,TRUE
1541,MPslQ3IxFCvJ157BXuwXGA,4.37E-06,253,0.094650206,0.520748101,0.935692327,0.007719582,235,807.7509881,TRUE
1542,PuB3jcwahtAkxQZy6f-D1A,8.36E-05,429,0.160493827,0.541202673,0.652996536,0.013421084,328,826.7039627,TRUE
1543,y8iefIzc0HHpB0zN76A46Q,6.91E-05,402,0.150392817,0.537070524,0.656455875,0.012214453,314,809.840796,TRUE
1544,h-KyNEgbfiyt4QimsmPbtg,2.74E-05,205,0.076692854,0.515028902,0.664610234,0.006438094,185,844.0146341,TRUE
1545,bij6E02xKnPlZ1Vdo1NAOQ,7.65E-05,461,0.172465395,0.544732015,0.728067528,0.015471883,358,876.835141,TRUE
1546,XfIiUmRGT7xzSrvWY-NO7g,6.10E-05,389,0.145529368,0.535671343,0.676304561,0.011911271,309,817.1825193,TRUE
1547,vR-tUeGPkB3F9OGcRYpEZg,5.05E-06,102,0.038159371,0.501971831,0.761405552,0.002929398,97,781.254902,TRUE
1548,0zyYABvKr16SIk8-LzRPQw,7.09E-06,109,0.040778152,0.504054309,0.727149168,0.003326928,102,819.9174312,TRUE
1549,ho96ys485-7NJMfDXvFZNA,0.000566707,1063,0.397680509,0.622931718,0.526695757,0.033939651,507,801.7224835,TRUE
1550,YiLiFhygg9LH9zPVnE8rhw,1.17E-05,117,0.043771044,0.503769318,0.732390215,0.00348733,104,811.5811966,TRUE
1551,f_ClO-HzRBOEaArFnHEWIQ,7.85E-05,390,0.145903479,0.536101083,0.804258124,0.012887812,325,866.5923077,TRUE
1552,5pB-HQT-LvEdE2Pa5oyxdw,0.000113571,331,0.123830902,0.528992678,0.658262382,0.010423766,276,830.7975831,TRUE
1553,wtq1SM7wJshzoWgwe5abbw,1.92E-05,89,0.033295922,0.503010915,0.726762002,0.002775961,84,850.9775281,TRUE
1554,OhlKgxOn_CtYK3vfBXazSw,1.68E-05,168,0.06285073,0.511481056,0.737382378,0.005152643,153,828.7142857,TRUE
1555,QAFFqQCht7Z3ZmYdNY18og,3.77E-06,84,0.031425365,0.502349182,0.794320138,0.002755983,82,897.5714286,TRUE
1556,fDd98vE-JC-TiU_AScoeBQ,2.92E-05,283,0.10587355,0.523296789,0.817532516,0.009488336,258,886.6325088,TRUE
1557,BMrC7D5ApOsxPGY_oqn7-w,7.57E-07,67,0.02506547,0.49990649,0.903663501,0.002119361,67,869.238806,TRUE
1558,Ym_tcWP7kAQ_0u_gsjTUQQ,4.69E-05,179,0.066965956,0.511187608,0.604481828,0.005228028,154,791.7374302,TRUE
1559,dpJSk5K3gTo42bemPbb6VQ,5.05E-06,102,0.038159371,0.501971831,0.761405552,0.002929398,97,781.254902,TRUE
1560,JSZJBRzzx0kZ41da17bxFA,0.000427112,679,0.254021698,0.570787956,0.509724956,0.02004443,402,774.7761414,TRUE
1561,xScm9yRer2EOUU5x41yhrg,0.0002944,485,0.18144407,0.547858168,0.48677686,0.013584159,326,743.9505155,TRUE
1562,VK7M18Utdl9lriLFMyR_5Q,0.000141598,536,0.200523756,0.553416149,0.658376343,0.017850928,392,868.6735075,TRUE
1563,x0pnQA8l02BHUC49lkV1cA,0.002385903,1470,0.549943883,0.688385269,0.372752069,0.04005588,507,687.9911565,TRUE
1564,IXeRU0Q4NGfenND44vsTDA,0.000531736,861,0.322109989,0.594132029,0.489190503,0.02519635,414,756.2555168,TRUE
1565,mMAVY7o3SlaLwmlpC9QCdw,0.000225419,511,0.191170969,0.550453048,0.611097042,0.01627301,373,836.9510763,TRUE
1566,AAfz3QT49k_pVJyXHck0Hg,0.000539635,1032,0.386083053,0.618463674,0.533940105,0.033132523,507,807.4903101,TRUE
1567,bgGDY28UvkfJE0pHrmoIyQ,0.00018535,575,0.215114104,0.558037578,0.577730647,0.017847207,386,813.5304348,TRUE
1568,EcCzmA_FJDGRgRfhjCOMBQ,0.000867296,742,0.277590722,0.579449382,0.520761265,0.02286402,411,800.0377358,TRUE
1569,mCUG1X42cjrWobtusxLgSQ,7.67E-05,430,0.160867939,0.541202673,0.743036808,0.014341628,352,872.5906977,TRUE
1570,fCVQF1OvNribxKzMzsjujQ,0,250,0.093527871,0.520748101,1,0.00918754,250,961.852,TRUE
1571,#NAME?,0.000143292,488,0.182566405,0.548307692,0.6203925,0.015291437,355,822.817623,TRUE
1572,UqPxLgxzLwjOWEBsSnF4ug,0.000111304,617,0.230826786,0.563211125,0.663742659,0.020212407,402,848.0421394,TRUE
1573,bN2cq4x9SNOR0nJCFbWv4w,0,250,0.093527871,0.520748101,1,0.00918754,250,961.852,TRUE
1574,Sw7KuD0QqtGkS9X4nUwjZQ,0.001789949,1095,0.409652076,0.627464789,0.483744459,0.033445232,507,768.5926941,TRUE
1575,QSILKs6IFL16DUHir3ufSw,0,250,0.093527871,0.520748101,1,0.00918754,250,961.852,TRUE
1576,sDriz9KOIkQth4xAbIDSzA,2.32E-05,307,0.114852226,0.526907156,0.828809265,0.010585971,282,902.1237785,FALSE
1577,Z0AGvHLfGZKH-TVIx-Deeg,0.000237939,643,0.240553685,0.566433566,0.569197153,0.019711113,400,799.340591,TRUE
1578,_jFdCSRPG953snL09JBF-g,8.52E-05,602,0.225215114,0.561318774,0.68052139,0.019898922,402,855.0415282,TRUE
1579,EYpqqsJZ3L2EFAPK-NEOFA,0.000807695,1141,0.426861205,0.634464752,0.48034811,0.034752006,507,768.9929886,FALSE
1580,Kr-VWxzMrhSIYrrs2_Qwlg,0.000175741,354,0.132435466,0.533213645,0.728173365,0.011912161,303,883.6412429,TRUE
1581,xARdRfoeo4VjazESKLB3iQ,0.000753475,1154,0.431724654,0.636277077,0.496480435,0.036006233,507,783.6941075,TRUE
1582,G_E5BkYUsBCZmPWyt_f6VQ,0.000215315,547,0.204638982,0.555370871,0.583301525,0.016881135,375,807.1700183,TRUE
1583,THri70cQQVQtBAiEO1bzEQ,4.92E-05,346,0.129442574,0.532046178,0.759152216,0.011725444,301,887.0867052,FALSE
1584,Tu7-YRjQRl9xOU5IFw8rXA,5.99E-05,395,0.147774037,0.537178457,0.704182998,0.013205341,329,872.7240506,TRUE
1585,axh7SNZl4nKehq5VOTy4WQ,4.35E-05,405,0.151515152,0.537394451,0.729336267,0.013675749,335,879.9851852,FALSE
1586,zIU44Cn02m-VqjxczewYjg,3.47E-05,429,0.160493827,0.540546006,0.75290286,0.014440491,353,879.5967366,TRUE
