,attributes.Ages Allowed,attributes.Ambience.divey,attributes.Ambience.hipster,attributes.Ambience.touristy,attributes.Attire,attributes.By Appointment Only,attributes.Delivery,attributes.Dietary Restrictions.vegan,attributes.Dogs Allowed,attributes.Drive-Thru,attributes.Good For Dancing,attributes.Good For.breakfast,attributes.Good For.dessert,attributes.Good For.latenight,attributes.Good for Kids,attributes.Hair Types Specialized In.kids,attributes.Hair Types Specialized In.perms,attributes.Has TV,attributes.Music.jukebox,attributes.Music.karaoke,attributes.Music.live,attributes.Music.video,attributes.Outdoor Seating,attributes.Parking.garage,attributes.Parking.street,attributes.Parking.valet,attributes.Waiter Service,attributes.Wi-Fi,stars,lat_zscore,business_id
1876,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.7348013670423266,ajm1sqPC1a4zhewZaw8aDQ
1877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.633913651095722,BPvDuZakNlzBUqyq_fgqIQ
1878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.7151653236597133,WF0D9Eqyqgwu8zqG9zn9Lg
1879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0.7810948232285513,n6Aq1pRX1HIZ5RlpVKRLbQ
1880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.748191400790929,w118Jv65b7n9pYHgMdoWbA
1881,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0,0.5957241830453931,Mnph0YzocIltP9_216Zpig
1882,0,0,1,1,1,0,1,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,4.0,0.7845599580744094,zzhzW3DImwhSwpcK1Yuy7Q
1883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4.0,0.7091180755850234,NY4Uv_5HQzR-75CoT2M5qw
1884,0,0,0,0,1,0,2,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,2,0,0,0,1,0,4.5,0.6163985608515925,A_7Rdl3r9gE3JwfZKUCBWg
1885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3.5,0.7024820849811058,1JHDCJpVrFLMcyxze3vNFg
1886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3.5,0.6649096072076316,HQzx_IsgorqxWuTgLN0G6w
1887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.7336728018791996,MDCVmqm2-RuCcyHbV4jniw
1888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4.0,0.7059996729208179,nTeqPZvTNTjxpC2hu_PlMw
1889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4.5,0.6191504861585935,19hIW0uOcbIMrBLRXRngWw
1890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.6630281585441821,opY0CzwLcuYFN9Ho9mI4Gg
1891,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,2,1,1,1,2,1,4.5,0.6083769438910626,GAltH7TczH1vZyQcOROnDw
1892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0.5845633492908577,iGurr9bNAJ_bQXebDqrvwg
1893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.6472131366893434,XLGUDJgXAdvFps_T_m1S4w
1894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.6550749308673555,2XKi9nzRb7hjYJmQYN6r1g
1895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0.64614715589782,vjPgbOU5wOCxxe1eGYHKwg
1896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.7016361392762415,6Xdatc0GYyR5wZXDyn1hjQ
1897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3.5,0.6572529808807301,9HrQe8DX1QLLQsBHSOGYWQ
1898,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,4.5,0.7029935178852796,yLsKCLmBn6Yvk-mcK0mtEA
1899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.6924437275132951,8rIQpTrLH1xXz2sheSQk-w
1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4.0,0.7215121465314802,czuoA645fXycMFIZuEAKtQ
1901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.6388421396925744,y1ABe-dnxxkaB1qeFWwvpA
1902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2.5,0.6900278017305606,Jc7oa2TSOIzixo0PsHqKdw
1903,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,3.5,0.8224759589367201,BaUzlieACd8t0KSu3OTkUQ
1904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,2,4.5,0.725095150307744,Gyu9Xu7-I5NVNDTgTUnuMA
1905,0,1,1,1,2,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,2,2,5.0,0.8869309565579218,uC7bjXLZIIE2WgtC0VWRYg
1906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3.0,0.7321548571258554,v5E3mLGPCBEbgL9l45XQNA
1907,0,0,0,1,2,0,1,0,0,1,0,1,1,1,2,0,0,1,0,0,0,0,1,1,1,1,2,1,4.5,0.7581123070976094,trNqOK4uT3CwD_ySZMX6Aw
1908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.7106672415330938,Tdz1cs9wyHdy4jasl1ZAOQ
1909,0,1,1,1,1,0,1,0,0,1,0,1,1,1,2,0,0,1,0,0,0,0,1,1,2,1,2,1,4.0,0.6466764294846946,OAzuzSsLxQH42I3YiUux7A
1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.6951674154797611,y6WMYwlKee-_-fV9jWjWPQ
1911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.73571407332522,-Tu2lS5rXXvn9hmaOdsyvA
1912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,4.0,0.7202053165234449,xutmtuqBgZlR8JkUaohQPw
1913,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,2,1,1,2,4.0,0.6491258065475193,8dffA5BvuWXc2kydEImL-g
1914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.0,0.6886942106984741,YB0Em9d0LrQzcA0tc92VzA
1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0.6947838303946046,ZC9rJqH0YFnlEFVtuL9-YA
1916,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4.0,0.730958044661176,2BxFrHil8FEeSULjfBkyGw
1917,0,1,1,1,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,1,2,1,1,1,1,1,0,0,4.0,0.6770928466296013,urNsbcBOQ9Fz-wHyLSTMeg
1918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3.0,0.6391026471112896,zS0SNIczKKrrDulbnd5BKQ
1919,0,1,1,1,1,0,1,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,2,0,0,0,2,2,4.0,0.7093537212690721,dDxJxRiPj-kom2wZ2AwMLA
1920,0,0,1,1,1,0,0,0,0,0,2,1,1,1,2,0,0,0,0,0,0,0,2,1,1,1,0,1,4.5,0.7252909413933603,n2XqmHwadf-TGBc3vlECJw
1921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3.0,0.701329874223178,ybkkpPxfmxV7tbCY9LugXw
1922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4.0,0.7211501293449508,2KAqoOuTf5qYipUrV5xHww
1923,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,2,1,1,1,2,1,1,1,2,0,3.5,0.7662365079837211,tiHhsb04n9RHl8pSK0ev7Q
1924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2.5,0.7137893610062392,xqqXMtHm1INLpvnYgz7_Sw
1925,0,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,2,1,3.5,0.7015484225863141,uq0rHcg288BIZZBhmOH3Gg
1926,0,1,1,1,1,0,1,0,0,0,0,1,1,1,2,0,0,2,0,0,0,0,2,1,1,1,2,1,3.0,0.7003077517766183,O00-JlnF0TtbYb3i7xQ_ZA
1927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.7215121465314802,IRHuypn9UZu8IX1-qMEtrA
1928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0.7013187237965166,r6v9qucjIA6aTfm_RNo_kQ
1929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.7076261484939421,V83p6pA_jrSNatRE10G96A
1930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.7336690850703124,V0WbFjEcFNMeQott8j7ZMQ
1931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.7526352175076586,L3N9rOWokdAFbJj4FZXoiw
1932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.7382385299277345,-m5DbEslreBhsAoKC4tVtA
1933,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,2,1,2,1,2,2,4.0,0.7956647141030716,mMAVY7o3SlaLwmlpC9QCdw
1934,0,0,1,1,1,0,2,0,0,0,0,1,1,1,2,0,0,2,0,0,0,0,1,1,1,1,1,2,3.5,0.7918787725610614,DyEYiC7VAntyjZ6d89JGZg
1935,0,1,1,1,1,0,2,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,1,1,2,1,1,2,4.5,0.8127345306413667,v39PftbqLswMFsaQg5C9_w
1936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.5,0.8182681157265715,ns2vxJtyMFyf1OuuasdRyQ
1937,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.714022033243136,P9IdsmeQeU0Rz6V9gdKoeQ
1938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.6961768903689913,astOvbqncjj5N8lBon_9Ew
1939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5,0.6900047575153967,Jcpn9Jq2LM_Ac3wKi8_YeQ
1940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0.7080446611757255,p8UMTB5rdnDChvtXz5rdKQ
1941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.6644568998840229,ovIeSwA9ngff_BgmsPqQ2A
1942,0,0,0,1,1,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,2,1,2,1,4.5,0.8701131396628001,oRc1-K0ybtmzo8wHQ_60cg
1943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0.6947838303946046,5mZEQo9V5QZiBTv-LSVYjg
1944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,4.5,0.6126193095655686,rL-CTtD802scGJhqQUbP4w
1945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0.8024070054414053,lFQTZ7wJtgG2LRzbaFALiw
1946,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,1,2,1,0,0,0,0,0,3.5,0.7030440664862825,nhKVwGPmDjMDTOygMh1Rqg
1947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4.0,0.7115540721358226,KxoXUVRwUcfSqqOA68OULg
1948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2.0,0.7356175894264023,ymlXjucKtHv8JNkBCEVdfw
1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.673184710534911,sePREFjJ2Rn-oOk-896kLQ
1950,0,0,0,0,1,0,1,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,2,0,0,0,0,0,4.5,0.6728754720347485,hasQSSQ7XKNsvPbQ7PGboQ
1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.7016012012726281,YHSOLCeM1-tL4sg0G4oT2g
1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3.5,0.7004831851565786,HJL2qDJ_QjGkB6P2F3AVDQ
1953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.7010198923612275,yHMvxCZO8bL7mGnk_jDd7g
1954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.6621509916446444,S2-3eMJM8pQzqG7KICGHfw
1955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0.7045642413249907,Wm_RiDyFUjk7_0wQn9YwYA
1956,0,1,1,1,1,0,1,0,0,1,0,1,1,1,2,0,0,1,0,0,0,0,1,1,2,1,2,2,4.0,0.6748831368380408,VLJia58741I_ZvynNtwJfA
1957,0,0,1,1,1,0,1,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,1,1,1,1,2,2,4.5,0.6755136629895062,yqYrBEDbo5IizpF2XkuXig
1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.7014919270910601,p7hEp1r38Bi2DTxyfHLXug
1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.7225350123398281,xqulLCyfy0rY_Cd-oRaBiA
1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4.5,0.7336728018791996,u8v1SNHHNlaIzfeMIC2LOg
1961,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,0.7122528322084064,O2yg5W_vWIlUbnVf61c_NQ
1962,0,1,1,1,1,0,1,0,2,0,1,1,1,1,1,0,0,2,2,1,1,1,1,1,2,1,2,1,4.5,0.7013945466979944,6hIBbmGVbjYii3TrohNyMQ
1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.701329874223178,OZ_MU3HPO6WHLBXan4bZ2A
1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5.0,0.6418772858374748,Llck1FDyIDErnIsuttWidg
1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.6416862418601779,9VfReFoVrHx-Ix4E9PHYww
1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.6434591597038474,MuGnJH11q4E3XaI1mvxt1g
1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5.0,0.6059134429544243,jG_wueLQaRPjDjZyfitm4g
1968,0,1,1,1,1,0,1,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,1,1,1,1,2,0,4.0,0.6739213820582073,d9rC3j2Dgp0x6fZecinZpg
1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0.6615882667776797,Vd_oiSyCflKpPLnLDmlHkg
1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.5978331004133292,S1AU4zX-NbgHVnZTexCC-w
1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.9040795694448467,JJ2yANdEpVgosWAJYYmA0Q
1972,0,1,1,1,1,0,1,0,1,0,1,1,1,1,2,0,0,1,0,0,0,0,1,1,2,1,2,1,4.0,0.8906960839701322,jKtlmVwJiILyVUIW87E1hw
1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.9255588036335529,etjrnb7Syde7FhXyjfO_3A
1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3.5,0.5874052213731501,RuRAD1Eny_w1uysqITPAVA
1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4.5,0.6068954238649076,zLpScZ95edJQ5XkCYRyTNw
1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3.0,0.7364589218280786,6cvd-VreEB7a_O8RRfZqAA
1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0.7254735214534508,NWpyZ0DS6fa1QF9kFfFnTQ
1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0.605228806755654,M7FKBITF3NXnGnbrA_t_Jw
1979,0,1,1,1,1,0,2,0,0,1,0,1,1,1,2,0,0,1,0,0,0,0,1,1,1,1,1,2,4.0,0.6290638057149867,M-GJEtqAIW6FKlBf2CHecw
1980,0,0,1,1,2,0,1,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,2,1,1,1,2,2,4.5,0.7616856471707876,2yjduT-Bt3-Kn9G75RWu8w
1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.7291316047694044,kZuTmMs6IG2R-3Q0PwgHwg
1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.7276121732924842,GPkd_-7TZ22I11aUI6R4HA
1983,0,0,0,0,1,0,2,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,1,1,2,1,1,2,3.5,0.7729728524278036,MyjfGiojLzOLAmxpd3Vn-g
1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4.0,0.6340645535369425,p1ptoL_A86Zg9mg9xEaPKA
1985,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3.5,0.6235013826529324,-WQ6OHTiPoUNxZbJ3UA9Mg
1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0.7538810918497647,RrQGQX_JjKpoYfcXaw6I-g
1987,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,2,3,3.5,0.6908001546192581,sa0-g5utA1SFa8NguHNWbw
1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4.0,0.6079732984448806,obLB1u1MGHjR4awGznGAcg
1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0.5969432963635012,b9hEnb6OnE0VP45upCAL8Q
1990,0,1,1,1,1,0,1,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,1,1,1,1,2,1,3.0,0.7170185245755359,8WQHe2ioX8RfA4UG-7U20A
1991,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3.5,0.7520821563438321,5wVfDg9rAu9pgv5w0QLVqw
1992,0,0,0,0,1,0,1,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,1,1,1,1,1,0,3.0,0.7183669828432238,p1rH4VbPoAvErt5QqsZWAA
1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0.7093604115251113,vGWHIHPd96AgAoykWPNCFw
1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,4.0,0.7134243703725579,8riAdu4hZIGIZ-J87ZUQzQ
1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,4.0,0.7886919806131525,p_oxDFf0LfGveBYwwfvDqA
1996,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,4.0,0.7882288662246174,F8_GSCICeg5Vee4wZ15TEg
1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.7507961404656495,FJEmhHscOm_oA1RjkfWfCg
1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.7368016116083314,56UELu-NXUzlQ22zdPUpmA
1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,4.0,0.7162506318575135,3kmcNNoAFx2-ykeLuvF3bA
2000,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.6360136481222548,ygZzeRVRHtlCE-miaJzDaQ
2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.7122349915257057,TKxESyjp_qyn33apL9a3pg
2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4.0,0.704301834616891,ATT4_YOG7roTPZAtRdScsA
2003,0,1,1,1,1,0,1,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,1,1,1,1,2,1,3.5,0.6886408321191678,Qf69NC-7-ipZw43CBklwjw
2004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3.5,0.6821474235080599,DAaqUgsGiiXy3zUzLP4rxw
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.6867666736046969,oA25H-jtK9bzfd2iOwlphA
2006,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,3.5,0.5297535138711188,zwzLK_GNAokRGe4qLYcpYA
2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,4.0,0.7567028931640452,I0DtCAAhlzjXy-xWS-TytQ
2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,5.0,0.5073173463471353,cfZqUjQyoPXcwny-i75Dlw
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.594830662186678,5AP0cGnJJrx__FjP8AHQlQ
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.69092875620705,h1Jlj5LFMgu3MvP6ZWn4XQ
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.7364589218280786,a2t3DT5R9MS0mIMWGka46w
2012,0,1,1,1,2,0,1,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,2,0,0,0,2,1,3.5,0.7368016116083314,t2xjqC2y3Wwx1iGiQ-c6sA
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.9171917278701112,iTYInE0dohtGo1-p33mS0Q
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,3.5,0.9200469804644817,UqPxLgxzLwjOWEBsSnF4ug
2015,0,1,1,1,1,0,2,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,1,1,1,1,2,0,4.0,0.6799983646041002,cPNU25b39eLLlJqaUr_0EQ
2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3.5,0.9200469804644817,Gj4RlXuFKgsQw7tREtz_RQ
2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4.0,0.9200469804644817,_K7Qgb61QroHFEEUaL0lyw
2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0.9200469804644817,WAjGxck4e-ELBvq_JGSWng
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2.0,0.9200469804644817,swDc152ytXzxFZg6iqBCnw
